population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,1048,COVID-19,2,Percent,2023,0.014105014296725494,0.0150646667468148,0.012665678391343773
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,357,Dengue,1,Number,2022,52769.92756926954,107496.351126283,26924.133063079033
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,357,Dengue,2,Percent,2022,0.0008678952564921329,0.0017553242624682368,0.000442686752589028
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,843,Ebola,1,Number,2022,165.80786415491178,195.0770294233528,136.231478550989
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,843,Ebola,2,Percent,2022,2.7282411920692233e-06,3.199664356818848e-06,2.237556616158877e-06
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,843,Ebola,1,Number,2023,0.0,0.0,0.0
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,843,Ebola,2,Percent,2023,0.0,0.0,0.0
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,298,HIV/AIDS,1,Number,2023,833175.0441961188,958763.9123670373,726832.2007201096
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,298,HIV/AIDS,2,Percent,2023,0.013876818879183454,0.015938024381420533,0.012192970624487829
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,322,Influenza,1,Number,2023,2501138.5682733757,2811711.568178583,2240273.9879636248
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,322,Influenza,2,Percent,2023,0.0416564784595853,0.04710264550833078,0.037379108271000806
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,341,Measles,1,Number,2023,143631.71196662227,255222.86381771596,58561.69681764726
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,341,Measles,2,Percent,2023,0.0023920552959358753,0.004278981042571153,0.0009802821200857144
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,357,Dengue,1,Number,2023,52677.80697497037,108884.3221855489,25241.59073038347
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,357,Dengue,2,Percent,2023,0.0008775953648512503,0.0018222631725630892,0.0004210110983621797
